stock_symbol,week_start_date,week_end_date,weekly_volume,volume_multiple,rsi_value
JSWSTEEL,2023-05-29,2023-06-04,25128439,3.567101783273678,55.81270403086358
JTEKTINDIA,2021-05-17,2021-05-23,4587832,4.407792765946408,55.950742969854964
JTEKTINDIA,2022-11-14,2022-11-20,9664193,6.496272649786375,84.4813927471701
JUBLINGREA,2023-08-21,2023-08-27,5492929,3.2961206324937007,75.1797532310852
JUBLINGREA,2024-07-08,2024-07-14,15878891,11.48766015179529,69.8230387848534
JUBLPHARMA,2024-04-01,2024-04-07,5589473,4.334333184490826,63.69162483562743
JUBLPHARMA,2024-09-09,2024-09-15,16958071,4.07735587055359,84.50228619895097
JUSTDIAL,2022-10-17,2022-10-23,3827390,3.333856932560226,57.681438213347356
JUSTDIAL,2023-07-10,2023-07-16,5035956,3.2902211434271718,83.79773935002353
JWL,2021-06-14,2021-06-20,3525724,4.40403364115683,78.36644600016584
JYOTHYLAB,2023-05-01,2023-05-07,3391464,4.30730921025476,44.14027277840495
JYOTHYLAB,2023-05-08,2023-05-14,7160424,5.791988520246695,48.74411222308361
JYOTHYLAB,2023-11-06,2023-11-12,18810504,3.8409664682674256,77.77778835002967
JYOTISTRUC,2023-09-11,2023-09-17,33308319,3.498404912228248,64.3724710737439
KABRAEXTRU,2022-10-31,2022-11-06,1859077,5.502308812060577,70.19303889722886
KABRAEXTRU,2023-09-04,2023-09-10,1746887,3.7059691460409647,61.521134330010455
KABRAEXTRU,2024-11-25,2024-12-01,2361683,3.889972998228798,64.9325649618791
KAJARIACER,2021-01-18,2021-01-24,5753147,3.2552695911665794,93.77886474103518
KAKATCEM,2022-01-03,2022-01-09,543245,7.864415694714544,53.29798334825213
KALYANKJIL,2022-07-11,2022-07-17,8696711,4.460601328394156,50.09785094119999
KALYANKJIL,2022-08-01,2022-08-07,18915254,5.107575784646363,68.39284745879696
KAMATHOTEL,2020-06-01,2020-06-07,698536,3.0591500074084403,44.308941702634925
KAMDHENU,2022-10-31,2022-11-06,2841170,3.678397880181945,68.6144958384595
KAMDHENU,2022-11-07,2022-11-13,7454770,6.912955584474194,74.39168572633425
KANANIIND,2021-05-24,2021-05-30,500410,3.640792945558961,62.66666887071369
KANORICHEM,2024-09-09,2024-09-15,4101757,7.819172977838327,72.88557693489052
KANPRPLA,2021-05-17,2021-05-23,1751162,11.17027404294406,63.870243725562204
KARURVYSYA,2020-06-22,2020-06-28,43744785,7.731071499021984,63.1001321107276
KARURVYSYA,2022-07-18,2022-07-24,32164777,3.9006009077130503,56.931800555891144
KBCGLOBAL,2021-05-10,2021-05-16,24393420,3.1881773845406185,70.02389631001888
KCK,2024-01-15,2024-01-21,572000,8.09433962264151,80.6800609125228
KCP,2020-11-30,2020-12-06,6891338,3.0970275730991412,65.13318312234907
KCPSUGIND,2024-01-29,2024-02-04,1698235,3.5871004763128527,54.78394651437728
KDDL,2023-05-29,2023-06-04,1101590,8.868401738381383,66.83811507872821
KEC,2022-07-11,2022-07-17,13693925,10.702471765569724,68.57098628937898
KEC,2022-12-05,2022-12-11,9330453,5.78747357099349,67.80678744489035
KECL,2022-10-31,2022-11-06,5059024,3.8924891243184905,78.99160196640359
KECL,2024-04-22,2024-04-28,5359443,3.6422278660975174,53.83080794119388
KERNEX,2023-06-05,2023-06-11,521552,7.634423449907904,64.84402502120346
KESORAMIND,2023-12-04,2023-12-10,51320961,3.219367461551094,77.73091451178377
KHANDSE,2023-05-08,2023-05-14,947840,6.230877192213594,53.80029701199475
KIRLOSBROS,2022-11-14,2022-11-20,1643775,6.4982816465621065,73.72635242612381
KIRLOSBROS,2023-02-06,2023-02-12,2717952,8.830631156520125,57.41875955683839
KIRLOSENG,2022-08-22,2022-08-28,16039944,8.394608695515647,77.54292781632253
KITEX,2021-05-17,2021-05-23,6961536,6.855029408086559,59.30521091811414
KITEX,2023-12-11,2023-12-17,12279258,5.215835434695855,70.92842327921524
KKCL,2022-05-16,2022-05-22,2296451,4.473061234427627,67.76467433998613
KMSUGAR,2021-06-07,2021-06-13,39031428,4.925073359204901,90.59829228201616
KMSUGAR,2024-01-29,2024-02-04,8881972,4.847694213340152,66.82692678017105
KNRCON,2020-08-17,2020-08-23,7885622,5.781209654775005,76.55368460549177
KNRCON,2020-11-16,2020-11-22,3318998,4.998741904714092,70.38581407381925
KOKUYOCMLN,2022-07-25,2022-07-31,2544071,11.98669909309143,49.83164518675606
KOLTEPATIL,2024-04-08,2024-04-14,5680510,7.161752614340837,50.39712847538461
KORE,2023-07-31,2023-08-06,575000,8.43520782396088,75.94915594570148
KOTAKBANK,2020-11-23,2020-11-29,111797189,3.4993923565558545,78.50472253907189
KOTARISUG,2024-01-29,2024-02-04,4924862,4.158398469328735,68.7382211372064
KOTHARIPET,2021-11-08,2021-11-14,1653040,3.905267849689807,48.93111672112529
KPIGREEN,2022-06-06,2022-06-12,17999118,6.01843537087416,71.89486598418502
KPIGREEN,2023-11-06,2023-11-12,10664445,3.26277173396201,68.38009193891834
KPITTECH,2021-11-08,2021-11-14,15190279,3.086640969289062,70.2155346185057
KPRMILL,2023-02-06,2023-02-12,2471718,3.1236352545994204,52.792640898225365
KPRMILL,2023-06-05,2023-06-11,3255075,3.6171237694561773,62.06360494100596
KRBL,2024-06-10,2024-06-16,13775735,3.45720697593264,53.435345232360966
KRIDHANINF,2024-01-01,2024-01-07,1641757,4.898339927080909,68.74999813735474
KRISHCA,2024-06-24,2024-06-30,1553000,5.170921198668147,64.59761187201569
KRISHNADEF,2022-08-29,2022-09-04,558000,3.6351791530944624,66.58810032903469
KRITIKA,2022-08-29,2022-09-04,12411741,9.734946969236471,85.63863249725584
KRITIKA,2022-09-05,2022-09-11,47219733,14.943563518890487,88.12603860070251
KRSNAA,2024-06-10,2024-06-16,1335680,3.89431136880714,55.02224279860191
KSB,2023-03-06,2023-03-12,2513890,3.0646761519198242,60.04885496183206
KSCL,2020-06-01,2020-06-07,3086620,4.759173690108864,61.95089986121489
KSCL,2020-12-07,2020-12-13,7119844,5.259127778184039,43.01817887688879
KSCL,2024-04-15,2024-04-21,2569002,7.425594531251882,67.96847865849134
KSHITIJPOL,2024-09-16,2024-09-22,14913186,3.461609757286455,41.2969272723145
KSL,2020-11-30,2020-12-06,1394211,3.5012012107534733,63.493345875284604
KTKBANK,2024-01-08,2024-01-14,26660529,3.1688278392523332,61.007123119050284
KUANTUM,2023-05-15,2023-05-21,1569386,4.0593605514613165,74.00593336255962
KUANTUM,2024-02-26,2024-03-03,3149185,3.117390217605604,62.60484232445584
LAGNAM,2023-07-03,2023-07-09,1029319,3.422137258650354,57.41728502669572
LALPATHLAB,2021-04-05,2021-04-11,4064230,3.5920861910485753,77.92842052489229
LAOPALA,2024-09-09,2024-09-15,6781402,8.862374734298076,71.42406716348533
LATENTVIEW,2024-12-09,2024-12-15,5746347,3.2634256308828107,56.17706998059966
LATTEYS,2024-09-16,2024-09-22,5356762,6.94152484920162,80.3777077752753
LAXMICOT,2024-12-02,2024-12-08,1175956,3.393559402738132,51.345032409875245
LCCINFOTEC,2024-06-03,2024-06-09,835581,4.917158857972322,60.784312992176595
LEMERITE,2022-09-12,2022-09-18,1771200,5.507462686567164,59.744158712967746
LEMONTREE,2020-11-09,2020-11-15,13682359,4.104967749706944,67.00000448226972
LGBBROSLTD,2022-07-04,2022-07-10,834028,3.876888893365118,61.49661679301568
LGBBROSLTD,2023-06-19,2023-06-25,2187734,6.829778499503366,80.94433627837037
LIBERTSHOE,2020-06-01,2020-06-07,5973472,5.709340768047804,67.31732028703948
LICHSGFIN,2020-08-24,2020-08-30,71295799,3.612291828362421,74.44109933972834
LICI,2023-11-20,2023-11-26,21555014,5.839209591955414,57.780357824378086
LIKHITHA,2024-12-02,2024-12-08,1494011,5.994182395930085,41.487388835261285
LINC,2023-04-03,2023-04-09,1448420,3.7668914818731905,78.01256142216982
LINC,2023-09-04,2023-09-10,1808124,4.173576241792299,40.79859783626357
LINC,2024-08-26,2024-09-01,2581784,5.668586116144746,70.35191792100319
LINC,2024-12-09,2024-12-15,1851724,5.292545316313873,58.63729356555544
LINCOLN,2022-11-21,2022-11-27,701138,4.171416842424657,75.75147169853022
LINCOLN,2023-04-10,2023-04-16,829142,3.258774716658304,65.91674079029166
LINDEINDIA,2023-02-13,2023-02-19,520098,4.0750397306801815,66.5138261797913
LINDEINDIA,2024-03-11,2024-03-17,2163141,12.956405505664188,62.88556696901695
LLOYDS,2024-04-22,2024-04-28,783000,10.557303370786515,67.20852186219142
LOKESHMACH,2023-01-09,2023-01-15,906504,3.220512662616224,57.98429603008857
LOVABLE,2021-05-17,2021-05-23,1625423,3.5624954795478305,61.872911934632626
LPDC,2023-08-28,2023-09-03,2106870,4.69227371429632,72.8813520966851
LPDC,2024-12-02,2024-12-08,3781735,9.076803006931689,62.387571883307366
LTIM,2024-08-26,2024-09-01,6496849,3.181122810173007,77.59961891132644
LTTS,2022-11-28,2022-12-04,3841289,3.2557660624284246,69.32831163962669
LUMAXTECH,2022-07-04,2022-07-10,1900980,8.170447968183199,63.13613331506117
LUMAXTECH,2024-12-09,2024-12-15,1630862,3.4794691813701437,65.39960876423633
LUXIND,2021-05-24,2021-05-30,4925995,11.831124102036943,88.61936671452165
LUXIND,2023-09-04,2023-09-10,2004959,3.1068194402548728,60.25110321775076
LXCHEM,2021-08-09,2021-08-15,49619535,3.913577456867495,86.89012718453422
LXCHEM,2023-07-31,2023-08-06,7598026,3.1514412049596663,43.86362944766268
LYKALABS,2021-07-26,2021-08-01,2863886,9.112771858742171,76.15085685966099
LYKALABS,2023-11-20,2023-11-26,4737461,8.565210945480514,68.23708545016218
M&MFIN,2023-05-01,2023-05-07,57750549,3.4735135232670564,69.75988890936047
MADRASFERT,2020-06-08,2020-06-14,1787426,8.719576564710474,64.10256472956885
MADRASFERT,2021-01-04,2021-01-10,6435689,4.341859227728793,75.60136191200428
MADRASFERT,2022-12-12,2022-12-18,44436799,7.675293117339142,78.81773201533144
MAGSON,2023-11-06,2023-11-12,1380000,8.414634146341463,79.67521085706187
MAHABANK,2022-07-18,2022-07-24,28839476,3.7395026855148172,46.715815465357046
MAHABANK,2023-07-03,2023-07-09,346400500,4.715129629488806,73.41748407010103
MAHABANK,2024-01-15,2024-01-21,438108479,3.1192676055841977,61.520200631364695
MAHASTEEL,2023-06-12,2023-06-18,571606,3.061057167516505,69.07537189890596
MAHASTEEL,2024-08-19,2024-08-25,2715888,9.707637692875469,77.18068422117705
MAHEPC,2021-07-05,2021-07-11,2733746,3.343881142154451,67.13443397832455
MAHLIFE,2020-11-30,2020-12-06,2176389,3.027564553778354,60.702946144255264
MAHLIFE,2023-05-29,2023-06-04,4794245,4.279469089690791,74.84106893275488
MAHLOG,2024-02-26,2024-03-03,4478845,3.899045836775018,67.31570605189368
MAHSEAMLES,2021-10-04,2021-10-10,11781564,12.398540155203223,74.3759799846231
MAHSEAMLES,2022-01-03,2022-01-09,4259524,3.5284941172767255,83.65182963204458
MAHSEAMLES,2022-06-06,2022-06-12,3957446,3.569515783954232,69.64803459322049
MAITHANALL,2021-04-05,2021-04-11,1797950,7.134679753890354,65.17153765940586
MAITHANALL,2023-07-03,2023-07-09,840370,4.491331271556024,83.89921473287691
MAITHANALL,2023-11-20,2023-11-26,559479,3.4400756701584525,59.094152851992355
MAKS,2023-09-11,2023-09-17,534000,5.933333333333334,91.71539948692693
MANAKALUCO,2020-06-08,2020-06-14,995542,9.757250247473808,85.14285734616318
MANAKALUCO,2023-07-10,2023-07-16,2131167,3.0572687287865703,74.285712721822
MANAKCOAT,2024-04-22,2024-04-28,3132075,3.722229528822027,67.14285490296277
MANAKCOAT,2024-11-25,2024-12-01,5680333,6.17479404065849,59.224172867793015
MANALIPETC,2020-08-24,2020-08-30,12973706,5.149876757806414,83.4197074725528
MANALIPETC,2024-05-27,2024-06-02,11065160,3.039305076307703,59.40594391361722
MANGALAM,2020-08-17,2020-08-23,1014049,6.8192602289564705,71.06170632664777
MANGCHEFER,2022-04-04,2022-04-10,17254235,7.350018679374605,79.06081234013244
MANGCHEFER,2023-03-06,2023-03-12,7984951,4.728260158345875,61.50567638469182
MANINFRA,2023-05-08,2023-05-14,12400486,4.900359701284727,60.19737537389706
MANINFRA,2023-11-20,2023-11-26,51688926,7.474858559452463,70.10760177976087
MANORAMA,2024-01-01,2024-01-07,977115,4.224433547940813,52.574788256823766
MARATHON,2024-09-16,2024-09-22,2399712,6.854492135430553,71.05515624048243
MARCO,2024-08-19,2024-08-25,918000,3.67935871743487,70.77670051056205
MARINE,2023-01-02,2023-01-08,7445615,6.561468108200203,61.95857234007765
MARKSANS,2022-07-04,2022-07-10,35642051,12.152983413018765,47.11168439286055
MARKSANS,2023-11-06,2023-11-12,42910027,5.648413158016902,61.660381408251766
MARSHALL,2023-09-11,2023-09-17,940267,3.706483847867078,53.47885553854202
MASTEK,2023-07-10,2023-07-16,1360524,3.4042248675428337,77.23793795722143
MASTEK,2024-10-14,2024-10-20,2646021,3.3594699545027775,52.630330168535245
MAWANASUG,2020-11-23,2020-11-29,1004794,4.572722328789254,41.566266730511536
MAWANASUG,2021-05-03,2021-05-09,2187191,5.174095351645713,79.41627747259545
MAWANASUG,2022-03-07,2022-03-13,12616504,3.2987227633979113,80.8799375428062
MAYURUNIQ,2021-12-06,2021-12-12,2903936,7.996548704570946,73.37785282085815
MAYURUNIQ,2022-09-12,2022-09-18,1418412,3.472502650135587,83.46789503032042
MAYURUNIQ,2023-04-24,2023-04-30,979177,4.275642485828669,69.89890149843215
MAYURUNIQ,2024-06-10,2024-06-16,2386595,3.206857237043807,79.0000028057233
MAZDA,2020-11-09,2020-11-15,621620,3.5927638423303665,84.01760809658572
MAZDA,2021-05-24,2021-05-30,1904665,7.921883285906896,71.4865595653861
MAZDOCK,2022-04-04,2022-04-10,15511994,8.234740084279773,60.32505237507986
MBECL,2023-06-05,2023-06-11,1091811,4.811976491276782,64.63414265384742
MBLINFRA,2020-12-07,2020-12-13,1256333,3.3402984201598453,68.96550978953493
MBLINFRA,2023-11-06,2023-11-12,3834167,6.604576665477144,93.89534766058975
MEDICO,2023-02-27,2023-03-05,4237825,5.59427304779244,70.1198974006692
MEDICO,2024-08-26,2024-09-01,1323213,3.7357616423788707,70.0134429148042
MEDPLUS,2024-05-27,2024-06-02,1099280,3.067488485895891,61.27658234402845
MEGASOFT,2024-12-16,2024-12-22,2405751,3.442305486390444,72.70265940973582
MENONBE,2022-09-05,2022-09-11,1780157,4.473009152527467,79.81673683676865
MEP,2021-05-17,2021-05-23,3166314,4.927427508171363,62.66094582213755
METROPOLIS,2021-04-05,2021-04-11,1843061,3.4089283963770005,69.54916324704328
MFSL,2024-09-02,2024-09-08,30491670,6.731610975700083,73.18072665003473
MGL,2022-08-08,2022-08-14,9274497,5.286398399459647,64.81426172278556
MGL,2023-03-06,2023-03-12,8247109,5.036005200607585,62.945494802864765
MHRIL,2023-07-10,2023-07-16,4994101,4.001000630501364,69.61503087562812
MICEL,2023-10-02,2023-10-08,3015982,4.830331975194752,62.8099173553719
MIDHANI,2022-08-15,2022-08-21,2165860,4.31822984994876,67.05453874208234
MINDACORP,2024-04-22,2024-04-28,4464181,3.2429467194705723,52.77634288693105
MINDACORP,2024-08-19,2024-08-25,17349092,8.966219357246054,86.64768621713817
MINDTECK,2022-04-04,2022-04-10,637679,3.462021651241997,43.54981538014487
MINDTECK,2024-04-08,2024-04-14,9890712,14.649633106676161,61.03470137656103
MIRCELECTR,2020-08-10,2020-08-16,3805161,3.3295682463338743,71.90476045586902
MIRCELECTR,2021-05-03,2021-05-09,17013285,10.19745945878988,67.8321701173673
MIRZAINT,2023-10-02,2023-10-08,9434330,4.585585075448803,52.66781216986626
MITCON,2021-03-29,2021-04-04,665069,4.793330394369682,64.28570974252185
MITTAL,2020-05-11,2020-05-17,9694476,9.811979358811447,59.87054987746902
MKPL,2020-09-28,2020-10-04,3960000,8.25,71.95192798356601
MKPL,2022-03-14,2022-03-20,540000,4.5,76.6014230799188
MKPL,2022-03-21,2022-03-27,1620000,13.5,83.0976895481503
MMFL,2023-12-18,2023-12-24,2795342,7.2821661294356295,63.061503790954625
MODISONLTD,2023-07-10,2023-07-16,825747,3.356085751367638,74.42326621147897
MODISONLTD,2023-07-17,2023-07-23,2097024,6.1237556852887,78.92220827224986
MOIL,2022-11-28,2022-12-04,3979832,7.746267247769366,56.06899008944122
MOKSH,2021-05-17,2021-05-23,1800000,3.9130434782608696,81.29999105592096
MOL,2024-02-19,2024-02-25,39273061,4.505618361879726,71.93878265978394
MOLDTKPAC,2021-01-18,2021-01-24,989392,3.9853431851047234,76.60170526196522
MONARCH,2023-07-03,2023-07-09,3622240,4.826476439285964,72.31115277744456
MONTECARLO,2022-06-27,2022-07-03,1751556,3.0791418759575313,68.2089819906003
MOREPENLAB,2022-12-19,2022-12-25,133543367,11.78189183703727,65.63011995131671
MOREPENLAB,2024-06-10,2024-06-16,74898804,4.9768842406415335,61.983888569343414
MOTHERSON,2021-02-08,2021-02-14,657917822,4.780854900277924,78.28691000429768
MOTILALOFS,2021-07-05,2021-07-11,11665560,5.366211190562423,78.36793971999222
MOTOGENFIN,2024-07-01,2024-07-07,813789,5.799811849222809,69.5333981486792
MPHASIS,2020-09-14,2020-09-20,4871196,3.26915776770675,89.85965861591563
MRO-TEK,2024-08-19,2024-08-25,591852,7.216152617525492,47.87183297401919
MRPL,2020-06-01,2020-06-07,8087725,3.440896195038398,41.55313304034129
MRPL,2021-04-26,2021-05-02,35732402,5.14689231832467,60.574952161309554
MRPL,2023-03-06,2023-03-12,32224975,4.639001322410315,49.3844029815622
MSPL,2024-07-29,2024-08-04,17890604,5.587037843590707,65.85266526183739
MSTCLTD,2021-01-11,2021-01-17,15218479,5.002614362828022,79.9384721277448
MSTCLTD,2021-10-11,2021-10-17,18317603,3.5245029261820173,74.69490329173614
MSTCLTD,2023-04-24,2023-04-30,2401312,3.0614765593525455,50.17200472736309
MTARTECH,2022-11-28,2022-12-04,1554042,4.0780297927801055,59.808742870556486
MTARTECH,2024-05-20,2024-05-26,3017091,3.4537036047778797,57.37942093208046
MTNL,2021-03-08,2021-03-14,172155141,8.511944054143346,87.87878867490971
MTNL,2024-07-15,2024-07-21,452114695,12.151921742053197,82.45579369435698
MUKANDLTD,2020-09-14,2020-09-20,1819960,9.867954469052618,86.94639560633495
MUKANDLTD,2023-07-24,2023-07-30,6310207,7.856313853800165,69.54736825685478
MUNJALSHOW,2024-07-29,2024-08-04,5518788,11.58543175882175,61.92862634518549
MUTHOOTCAP,2023-02-06,2023-02-12,628748,3.3950195422356177,46.57876535330376
MUTHOOTFIN,2021-02-08,2021-02-14,23423406,3.0178130727632113,54.389630266063996
MUTHOOTFIN,2021-11-08,2021-11-14,13113538,3.243872802097122,61.463231556529685
NAGAFERT,2021-05-17,2021-05-23,9235775,6.0511986068014085,79.00552425056743
NAGAFERT,2024-06-10,2024-06-16,30668192,7.232042170141444,56.89654978444103
NAGREEKEXP,2021-08-02,2021-08-08,1557690,5.014914129064764,87.6004599920563
NAHARINDUS,2023-09-04,2023-09-10,1659327,5.842097295115059,70.53197450751411
NAHARSPING,2023-11-20,2023-11-26,1974390,6.994260572714664,66.050111803946
NAM-INDIA,2023-10-09,2023-10-15,16089504,4.39681519393791,85.1140014039934
NATHBIOGEN,2020-11-30,2020-12-06,878626,6.1852129961188105,44.24214257429401
NATHBIOGEN,2022-03-21,2022-03-27,762710,4.647138151080276,41.87662022617403
NATHBIOGEN,2024-07-01,2024-07-07,3675718,9.11428820568728,77.44972579125941
NATIONALUM,2023-12-11,2023-12-17,200575063,4.455925726582069,62.55244507717707
NAVA,2023-06-05,2023-06-11,30971510,6.8629029321432995,62.78166702129126
NAVKARCORP,2022-04-18,2022-04-24,39571303,12.266374918894613,64.3023234254417
NAVKARCORP,2023-11-27,2023-12-03,50843010,8.221818672142236,80.8604014401135
NAVNETEDUL,2024-07-29,2024-08-04,7051609,4.606617055031287,67.37774017329934
NBCC,2022-01-03,2022-01-09,149946699,4.353420424465658,53.16848529164909
NBCC,2022-11-14,2022-11-20,141576084,6.936433611113822,63.518094881860854
NCC,2022-01-10,2022-01-16,53820806,3.8713983224503536,43.82646831219701
NCLIND,2020-08-03,2020-08-09,4923774,3.317094126304627,68.9201076886439
NECLIFE,2022-01-03,2022-01-09,10176154,3.1543982669257544,57.173448237132035
NECLIFE,2023-11-06,2023-11-12,4660133,4.507122210451454,52.52225569671693
NELCAST,2021-05-03,2021-05-09,3215144,6.988182567058552,58.0029525329853
NELCO,2022-01-10,2022-01-16,793993,4.262721616054603,48.81601488613946
NEOGEN,2021-11-29,2021-12-05,1701173,3.0777667684443695,90.80347947087168
NESCO,2023-07-24,2023-07-30,1210683,3.5248751704426904,83.26942641913672
NESCO,2024-06-10,2024-06-16,1637730,4.433810809127901,64.24705111669854
NEULANDLAB,2023-11-06,2023-11-12,795383,7.0887960345624075,72.70911344423948
NEULANDLAB,2024-07-29,2024-08-04,689679,4.347013188925715,78.2424388893739
NEWGEN,2023-01-16,2023-01-22,5175590,5.683537191353223,68.1541699737272
NEWGEN,2023-07-17,2023-07-23,29166134,13.450455686702881,86.39863228884926
NEWGEN,2024-04-29,2024-05-05,5260831,7.309107177053214,62.77654819595512
NH,2023-02-20,2023-02-26,1655013,3.2510104080624425,49.31509640001925
NH,2023-11-13,2023-11-19,3925076,3.943335615567887,71.93784961383244
NHPC,2024-01-29,2024-02-04,1284631520,4.665389159230341,93.47824061648993
NIACL,2020-11-09,2020-11-15,2596067,5.437776489973747,48.234006628404465
NIACL,2020-12-07,2020-12-13,7631622,3.9206464729216086,65.50888004833891
NIACL,2022-10-31,2022-11-06,3106262,3.0804447921966003,64.04262697518993
NIACL,2023-11-20,2023-11-26,61336800,9.000753892820041,83.34460928096863
NIBL,2021-10-11,2021-10-17,603383,11.344273493560618,78.55477753913443
NIDAN,2022-08-29,2022-09-04,503000,7.433497536945812,69.42482221433193
NIITLTD,2021-11-08,2021-11-14,12436976,3.2456159938516635,57.90345782016562
NILAINFRA,2020-06-08,2020-06-14,7303791,8.096356867708053,64.07766779042831
NILASPACES,2022-08-29,2022-09-04,3929489,3.5217254337043076,62.22221986747107
NITCO,2024-02-26,2024-03-03,1977890,5.150904995935212,94.84777348095764
NITCO,2024-10-14,2024-10-20,16509542,7.591050067682226,82.7919534346722
NITINSPIN,2023-11-20,2023-11-26,6013473,8.718688902028909,75.279073009862
NLCINDIA,2021-09-27,2021-10-03,36646487,3.3744790465125445,51.219645688997836
NOCIL,2023-09-04,2023-09-10,17892751,3.829836222796701,63.008738656652426
NTPC,2020-08-17,2020-08-23,409176787,5.717113872122383,67.36836560348817
NUVOCO,2024-06-10,2024-06-16,4049612,3.029607714244959,64.31226252681397
NYKAA,2024-07-29,2024-08-04,117124747,4.252078818748352,66.4193915901224
NYKAA,2024-08-19,2024-08-25,276490604,5.704229212837378,75.05873020573104
OFSS,2020-10-12,2020-10-18,1324192,3.5184029546048348,72.85486832674067
OFSS,2024-06-10,2024-06-16,4087588,4.698633546084412,65.36148177980746
OIL,2022-06-06,2022-06-12,140071330,11.074201293234955,63.925783261840984
OIL,2023-02-13,2023-02-19,55461010,6.7403948236509175,72.34577632281145
OIL,2023-10-09,2023-10-15,46460101,3.3119984117269867,81.52942837169283
OMAXE,2020-06-01,2020-06-07,6980340,6.392570814726129,76.6693460595493
OMAXE,2023-09-25,2023-10-01,26435279,4.04699274182153,77.32301193038413
OMINFRAL,2024-12-02,2024-12-08,3269613,3.4103401165181,46.224475150965134
ONEPOINT,2022-10-03,2022-10-09,9678903,3.203066489529369,65.87677733686792
ONMOBILE,2020-11-23,2020-11-29,4710578,4.305344613800394,70.79719468441392
ONWARDTEC,2023-05-08,2023-05-14,962232,10.48202037074021,73.57424282308317
ONWARDTEC,2024-07-08,2024-07-14,1213126,3.361235742322789,44.91049648233353
OPTIEMUS,2020-10-19,2020-10-25,834107,3.1935221421675264,86.1594489395104
ORCHPHARMA,2022-04-04,2022-04-10,519851,4.510976964283649,53.16849249839062
ORIENTALTL,2020-06-08,2020-06-14,943197,11.456367401721133,60.000000847710574
ORIENTHOT,2021-05-17,2021-05-23,2636287,5.959951047512398,66.33663885283204
ORIENTHOT,2024-08-26,2024-09-01,6508388,3.624643769196876,62.00003821020096
ORIENTPPR,2021-05-03,2021-05-09,14562329,3.345627799926083,71.77914260624024
ORIENTPPR,2024-01-15,2024-01-21,56286771,5.3991812994142006,58.05825551969055
ORIENTPPR,2024-04-22,2024-04-28,18162598,3.6582432691960056,43.87292364313451
ORIENTPPR,2024-04-29,2024-05-05,39611695,5.981473175866536,52.19072194226742
OSIAHYPER,2023-08-28,2023-09-03,5676625,13.40366175300404,68.47457885742188
OSIAHYPER,2023-10-16,2023-10-22,5860610,7.396709269745644,89.44000244140625
OSWALAGRO,2021-11-08,2021-11-14,1954233,6.131103378136365,65.1079168280709
OSWALGREEN,2023-08-14,2023-08-20,3713832,3.7671637370250637,73.7903217743388
OSWALSEEDS,2022-09-19,2022-09-25,2268000,4.378378378378378,74.13433702684205
PAISALO,2022-03-21,2022-03-27,15311080,3.3384602302088626,44.510754805396864
PANAMAPET,2022-11-21,2022-11-27,4764578,8.193272896264666,76.0381129170038
PARACABLES,2020-11-30,2020-12-06,1743455,3.706680311211855,43.0000005722047
PARACABLES,2022-10-31,2022-11-06,5497388,6.076613872647717,71.50349631694961
PARAGMILK,2023-06-26,2023-07-02,38670346,5.670653253556463,89.88159576099996
PARAS,2024-01-01,2024-01-07,5237812,3.1202163379986354,58.86875685570251
PARSVNATH,2020-11-23,2020-11-29,786717,3.137009425046886,55.93220571853823
PARSVNATH,2024-07-29,2024-08-04,22478691,7.559258470233771,59.60555087155304
PARSVNATH,2024-12-09,2024-12-15,8640240,5.549125523213197,54.53315340993412
PASUPTAC,2023-08-28,2023-09-03,3287125,6.878686925969561,67.78242848120288
PATANJALI,2023-07-10,2023-07-16,5231643,4.287315934136476,85.75001548126079
PCBL,2023-06-12,2023-06-18,34366963,5.088276718928807,85.5108742047616
PCBL,2023-08-28,2023-09-03,28764404,3.7594665302522103,74.8655995142026
PCBL,2023-10-02,2023-10-08,46315300,3.7135418882045514,70.77571743008647
PCBL,2024-01-15,2024-01-21,58334198,4.52842541064188,80.9551326488973
PCBL,2024-07-29,2024-08-04,126184251,7.724553446567941,73.85096697067748
PCJEWELLER,2022-07-11,2022-07-17,612045640,5.587321790734556,82.1182916898827
PCJEWELLER,2023-12-18,2023-12-24,2100726930,9.145665837362001,88.49144303524116
PDSL,2024-06-10,2024-06-16,1279695,4.095030552048883,52.7286774621147
PDSL,2024-07-29,2024-08-04,1534329,3.4984402141632125,65.38069138111963
PEARLPOLY,2023-09-04,2023-09-10,1776516,3.209455508537093,74.59677648842032
PETRONET,2023-09-04,2023-09-10,42646287,3.9025649816865458,70.5323360270428
PFC,2024-04-29,2024-05-05,147788374,3.123727804226144,62.095145600623965
PFOCUS,2022-08-29,2022-09-04,624515,5.336283148032373,58.87764530099537
PFS,2020-06-01,2020-06-07,6538973,3.1579937923280093,41.46341413207058
PGEL,2022-09-12,2022-09-18,5320650,11.536785272881025,61.369829856245296
PGEL,2024-05-20,2024-05-26,23579830,5.488889457904244,76.17478356399415
PGIL,2022-01-10,2022-01-16,1790458,9.053981299967468,74.7733261022848
PHOENIXLTD,2021-05-31,2021-06-06,5913868,3.244863145546389,56.6507117548331
PIGL,2024-10-07,2024-10-13,681943,3.003172972119976,91.0895391874103
PIIND,2023-11-06,2023-11-12,3045449,3.5579857409478968,49.85314389800708
PILITA,2020-08-24,2020-08-30,746512,3.481573375369605,73.43749889405458
