Stock Symbol,Entry Date,Entry Price,Exit Date,Exit Price,Profit/Loss,Profit/Loss %,Profit or Loss,Days in Trade,Volume Multiple,RSI Value,Weekly Volume
LXCHEM,2021-08-13,337.0445861816406,2021-08-30,458.3310852050781,121.2864990234375,35.98529808696396,Profit,17,3.913577456867495,86.89011332504798,49619535
LXCHEM,2023-08-04,268.580322265625,2023-10-09,269.7775573730469,1.197235107421875,0.445764267956239,Profit,66,3.1514412049596663,43.86362520376202,7598026
LUXIND,2021-05-28,3230.479736328125,2021-11-17,4527.0078125,1296.528076171875,40.1342271735019,Profit,173,11.831124102036943,88.6193632087386,4925995
LGBBROSLTD,2022-07-08,630.721435546875,2023-02-24,633.9352416992188,3.21380615234375,0.5095444630888624,Profit,231,3.876888893365118,61.49661572742636,834028
LATTEYS,2024-09-20,27.81999969482422,2024-10-01,39.130001068115234,11.310001373291016,40.65421098978368,Profit,11,6.94152484920162,80.3777077752753,5356762
LICHSGFIN,2020-08-28,278.5306396484375,2021-01-07,395.719482421875,117.1888427734375,42.07395025601268,Profit,132,3.612291828362421,74.44109614603269,71295799
MAHABANK,2024-01-19,50.51215744018555,2024-04-29,69.48477935791016,18.97262191772461,37.560505983517366,Profit,101,3.1192676055841977,61.520200631364695,438108479
LUXIND,2023-09-08,1605.031005859375,2024-03-13,1115.5819091796875,-489.4490966796875,-30.494681715984907,Loss,187,3.1068194402548728,60.25110352203663,2004959
MAGSON,2023-11-10,141.11203002929688,2024-03-06,95.45227813720703,-45.659751892089844,-32.35709378045956,Loss,117,8.414634146341463,79.67521085706187,1380000
MADRASFERT,2021-01-08,25.649999618530273,2021-02-09,25.049999237060547,-0.6000003814697266,-2.3391828085497113,Loss,32,4.341859227728793,75.60136191200428,6435689
MAHLOG,2024-03-01,434.8731689453125,2024-10-24,426.04998779296875,-8.82318115234375,-2.028909066462392,Loss,237,3.899045836775018,67.31570605189368,4478845
MAHEPC,2021-07-09,169.7957763671875,2021-11-29,117.75,-52.0457763671875,-30.651985273554295,Loss,143,3.343881142154451,67.13443397832455,2733746
MAHABANK,2023-07-07,31.2950439453125,2023-09-11,43.32407760620117,12.029033660888672,38.43750365683838,Profit,66,4.715129629488806,73.4174820727049,346400500
LYKALABS,2023-11-24,140.6999969482422,2024-10-01,142.0,1.3000030517578125,0.9239538592428209,Profit,312,8.565210945480514,68.23708545016218,4737461
MAHSEAMLES,2022-01-07,272.4563903808594,2022-08-02,375.1743469238281,102.71795654296875,37.70069639379061,Profit,207,3.5284941172767255,83.65183555915019,4259524
MAHABANK,2022-07-22,15.453893661499023,2022-11-07,20.93463134765625,5.480737686157227,35.46509252753327,Profit,108,3.7395026855148172,46.715813969168586,28839476
LTTS,2022-12-02,4195.67236328125,2024-04-03,5699.57666015625,1503.904296875,35.8441786359806,Profit,488,3.2557660624284246,69.3282986412183,3841289
MAHSEAMLES,2022-06-10,303.1509094238281,2022-09-16,409.6204833984375,106.46957397460938,35.120981222509464,Profit,98,3.569515783954232,69.6480280765096,3957446
MAITHANALL,2023-11-24,1098.59130859375,2024-06-04,1096.353271484375,-2.238037109375,-0.20371880715494006,Loss,193,3.4400756701584525,59.094152851992355,559479
LYKALABS,2021-07-30,79.5999984741211,2021-08-13,80.05000305175781,0.45000457763671875,0.5653323948027644,Profit,14,9.112771858742171,76.15085685966099,2863886
MADRASFERT,2022-12-16,88.3499984741211,2023-01-27,60.5,-27.849998474121094,-31.522353090112087,Loss,42,7.675293117339142,78.81773201533144,44436799
MANAKCOAT,2024-11-29,74.26000213623047,2024-12-10,104.18000030517578,29.919998168945312,40.290866291731156,Profit,11,6.17479404065849,59.224172867793015,5680333
MANAKALUCO,2023-07-14,27.97650146484375,2024-01-25,43.297264099121094,15.320762634277344,54.76296832014522,Profit,195,3.0572687287865703,74.285712721822,2131167
MAHLIFE,2023-06-02,444.382080078125,2024-02-05,600.6502075195312,156.26812744140625,35.165263057847284,Profit,248,4.279469089690791,74.84106893275488,4794245
MADRASFERT,2020-06-12,17.350000381469727,2020-07-16,17.149999618530273,-0.20000076293945312,-1.1527421241619096,Loss,34,8.719576564710474,64.10256472956885,1787426
MAHLIFE,2020-12-04,108.34510803222656,2021-02-05,150.23001098632812,41.88490295410156,38.65878553708504,Profit,63,3.027564553778354,60.702941268713,2176389
MANALIPETC,2020-08-28,24.35894775390625,2020-11-27,32.929054260253906,8.570106506347656,35.182580926441446,Profit,91,5.149876757806414,83.41969119585266,12973706
MANINFRA,2023-05-12,86.83841705322266,2023-07-24,120.0226821899414,33.18426513671875,38.21380704853286,Profit,73,4.900359701284727,60.19737530059342,12400486
MANAKCOAT,2024-04-26,50.8118782043457,2024-06-10,69.34797668457031,18.53609848022461,36.479853009329034,Profit,45,3.722229528822027,67.14285490296277,3132075
MANGCHEFER,2022-04-08,105.4109878540039,2022-05-25,73.07337188720703,-32.337615966796875,-30.677651946099814,Loss,47,7.350018679374605,79.06082196088244,17254235
MARCO,2024-08-23,69.4000015258789,2024-10-07,63.79999923706055,-5.600002288818359,-8.069167385724263,Loss,45,3.67935871743487,70.77670051056205,918000
MAKS,2023-09-15,74.0999984741211,2023-11-15,102.9000015258789,28.800003051757812,38.86640167990829,Profit,61,5.933333333333334,91.71539948692693,534000
M&MFIN,2023-05-05,275.2098388671875,2023-08-11,277.1657409667969,1.955902099609375,0.7106948311369266,Profit,98,3.4735135232670564,69.75990017007565,57750549
MAHSEAMLES,2021-10-08,180.20355224609375,2021-10-18,249.68922424316406,69.48567199707031,38.55954620815558,Profit,10,12.398540155203223,74.37594640167094,11781564
MANINFRA,2023-11-24,185.85548400878906,2024-03-12,186.95529174804688,1.0998077392578125,0.5917542574131351,Profit,109,7.474858559452463,70.10759982872999,51688926
MAITHANALL,2021-04-09,712.61572265625,2021-06-22,1009.620361328125,297.004638671875,41.67809230545751,Profit,74,7.134679753890354,65.17152589470416,1797950
MAITHANALL,2023-07-07,1101.323486328125,2024-06-04,1096.353271484375,-4.97021484375,-0.4512947290646663,Loss,333,4.491331271556024,83.89921473287691,840370
MANORAMA,2024-01-05,427.5794372558594,2024-04-22,626.4061889648438,198.82675170898438,46.50054104215688,Profit,108,4.224433547940813,52.574788256823766,977115
MANALIPETC,2024-05-31,80.89281463623047,2024-09-25,81.30000305175781,0.40718841552734375,0.5033678421976662,Profit,117,3.039305076307703,59.40594391361722,11065160
MARINE,2023-01-06,39.416160583496094,2023-05-22,55.102691650390625,15.686531066894531,39.797207121848956,Profit,136,6.561468108200203,61.95857234007765,7445615
MAWANASUG,2021-05-07,41.067718505859375,2021-06-14,55.90348815917969,14.835769653320312,36.12513719554109,Profit,38,5.174095351645713,79.41628704050528,2187191
MANGCHEFER,2023-03-10,92.87889862060547,2024-01-15,125.99231719970703,33.11341857910156,35.65225155647491,Profit,311,4.728260158345875,61.50568406107744,7984951
MARSHALL,2023-09-15,55.82429885864258,2024-02-20,39.0,-16.824298858642578,-30.137949249026498,Loss,158,3.706483847867078,53.47885553854202,940267
MASTEK,2023-07-14,2120.138916015625,2023-10-26,2128.495849609375,8.35693359375,0.3941691523428714,Profit,104,3.4042248675428337,77.23794322124326,1360524
MAYURUNIQ,2023-04-28,504.9501953125,2024-02-28,503.77935791015625,-1.17083740234375,-0.23187185849470326,Loss,306,4.275642485828669,69.89890149843215,979177
MANAKALUCO,2020-06-12,9.657368659973145,2020-11-02,6.720334053039551,-2.9370346069335938,-30.41236914882114,Loss,143,9.757250247473808,85.14285734616318,995542
MAYURUNIQ,2021-12-10,606.2523193359375,2022-02-24,394.0738830566406,-212.17843627929688,-34.99837105971123,Loss,76,7.996548704570946,73.37784786787759,2903936
MARKSANS,2023-11-10,130.08372497558594,2024-04-16,176.3390350341797,46.25531005859375,35.55810695555876,Profit,158,5.648413158016902,61.660381408251766,42910027
MAWANASUG,2022-03-11,131.88832092285156,2022-06-13,89.21226501464844,-42.676055908203125,-32.357721752456456,Loss,94,3.2987227633979113,80.87992850835951,12616504
MBLINFRA,2023-11-10,51.349998474121094,2024-02-13,51.400001525878906,0.0500030517578125,0.09737692939371101,Profit,95,6.604576665477144,93.89534766058975,3834167
MARKSANS,2022-07-08,49.478538513183594,2023-01-12,66.9363784790039,17.457839965820312,35.28366134171215,Profit,188,12.152983413018765,47.11167972086863,35642051
MAZDA,2021-05-28,118.5972900390625,2021-10-25,117.8458023071289,-0.7514877319335938,-0.6336466302780397,Loss,150,7.921883285906896,71.48656414510396,1904665
MBECL,2023-06-09,5.099999904632568,2023-08-01,3.5,-1.5999999046325684,-31.37254773630904,Loss,53,4.811976491276782,64.63414265384742,1091811
MAWANASUG,2020-11-27,23.123903274536133,2020-12-09,34.022804260253906,10.898900985717773,47.1326179508784,Profit,12,4.572722328789254,41.56624819049885,1004794
MAYURUNIQ,2022-09-16,528.7568969726562,2025-01-27,522.1500244140625,-6.60687255859375,-1.2495104265156098,Loss,864,3.472502650135587,83.46788571097606,1418412
MEGASOFT,2024-12-20,85.2300033569336,2025-01-22,82.5,-2.7300033569335938,-3.2031013133962283,Loss,33,3.442305486390444,72.70265940973582,2405751
MEDICO,2024-08-30,46.130001068115234,2024-11-19,45.619998931884766,-0.5100021362304688,-1.1055758170857244,Loss,81,3.7357616423788707,70.0134429148042,1323213
MBLINFRA,2020-12-11,12.649999618530273,2020-12-22,17.299999237060547,4.649999618530273,36.758891373551904,Profit,11,3.3402984201598453,68.96550978953493,1256333
MAZDA,2020-11-14,105.6755142211914,2021-06-18,106.34417724609375,0.6686630249023438,0.6327511437538513,Profit,216,3.5927638423303665,84.0176328719237,621620
MEDPLUS,2024-05-31,731.2999877929688,2025-01-24,718.5999755859375,-12.70001220703125,-1.7366350908003314,Loss,238,3.067488485895891,61.27658234402845,1099280
MEDICO,2023-03-03,69.86000061035156,2023-05-30,96.69999694824219,26.839996337890625,38.419690958195595,Profit,88,5.59427304779244,70.1198974006692,4237825
MENONBE,2022-09-09,103.31584167480469,2023-06-15,141.30316162109375,37.98731994628906,36.768146424105375,Profit,279,4.473009152527467,79.81673683676865,1780157
MGL,2023-03-10,944.8482055664062,2024-01-19,1290.630615234375,345.78240966796875,36.59660965971601,Profit,315,5.036005200607585,62.94548795554979,8247109
MIDHANI,2022-08-19,185.30398559570312,2022-11-07,258.3858947753906,73.0819091796875,39.43893000722491,Profit,80,4.31822984994876,67.05454649613503,2165860
MICEL,2023-10-06,31.0,2023-10-18,42.599998474121094,11.599998474121094,37.41934991651965,Profit,12,4.830331975194752,62.8099173553719,3015982
MHRIL,2023-07-14,319.5,2023-10-06,433.79998779296875,114.29998779296875,35.77464406665689,Profit,84,4.001000630501364,69.61503087562812,4994101
MEP,2021-05-21,19.850000381469727,2021-07-13,27.200000762939453,7.350000381469727,37.02770901874168,Profit,53,4.927427508171363,62.66094582213755,3166314
MIRCELECTR,2020-08-14,9.5,2020-08-27,9.550000190734863,0.05000019073486328,0.526317797209086,Profit,13,3.3295682463338743,71.90476045586902,3805161
MAZDOCK,2022-04-08,138.7621612548828,2022-09-01,189.8751220703125,51.11296081542969,36.8349414229314,Profit,146,8.234740084279773,60.325069541857665,15511994
MINDTECK,2024-04-12,230.51817321777344,2024-05-21,232.31410217285156,1.795928955078125,0.7790834579369577,Profit,39,14.649633106676161,61.034708447737025,9890712
MGL,2022-08-12,842.7562255859375,2023-12-11,1147.4542236328125,304.697998046875,36.1549388537628,Profit,486,5.286398399459647,64.81427053793058,9274497
MKPL,2022-03-25,2.0388879776000977,2022-05-19,2.0055549144744873,-0.03333306312561035,-1.6348648622101059,Loss,55,13.5,83.0976895481503,1620000
METROPOLIS,2021-04-09,2452.6259765625,2021-12-28,3402.724365234375,950.098388671875,38.73800562136645,Profit,263,3.4089283963770005,69.54915531948953,1843061
MIRZAINT,2023-10-06,50.45000076293945,2024-02-12,50.25,-0.20000076293945312,-0.3964336172743388,Loss,129,4.585585075448803,52.66781216986626,9434330
MINDTECK,2022-04-08,138.4932403564453,2022-05-12,96.5149154663086,-41.97832489013672,-30.31073919715902,Loss,34,3.462021651241997,43.54982080218586,637679
MODISONLTD,2023-07-21,91.0846176147461,2023-12-11,132.84402465820312,41.75940704345703,45.84682698025229,Profit,143,6.1237556852887,78.92219699764429,2097024
MODISONLTD,2023-07-14,79.8832778930664,2023-11-10,115.35420227050781,35.470924377441406,44.40344126204185,Profit,119,3.356085751367638,74.42325264207693,825747
MONTECARLO,2022-07-01,648.4782104492188,2022-11-09,642.0952758789062,-6.3829345703125,-0.9842943783555769,Loss,131,3.0791418759575313,68.20898055938824,1751556
MOKSH,2021-05-21,13.436176300048828,2021-07-20,26.882326126098633,13.446149826049805,100.07422890097786,Profit,60,3.9130434782608696,81.29999105592096,1800000
MOREPENLAB,2022-12-23,42.650001525878906,2023-01-25,29.700000762939453,-12.950000762939453,-30.363423914725374,Loss,33,11.78189183703727,65.63011995131671,133543367
MIRCELECTR,2021-05-07,16.850000381469727,2021-06-17,16.950000762939453,0.10000038146972656,0.5934740605685551,Profit,41,10.19745945878988,67.8321701173673,17013285
MONARCH,2023-07-07,139.84542846679688,2023-10-06,194.25411987304688,54.40869140625,38.90630677224327,Profit,91,4.826476439285964,72.31115277744456,3622240
MMFL,2023-12-22,508.4158935546875,2024-10-22,504.25,-4.1658935546875,-0.819386963999269,Loss,305,7.2821661294356295,63.061503790954625,2795342
MITTAL,2020-05-15,10.356818199157715,2020-07-01,10.441122055053711,0.0843038558959961,0.8139937795070384,Profit,47,9.811979358811447,59.87054987746902,9694476
MOREPENLAB,2024-06-14,56.119998931884766,2024-08-22,78.63999938964844,22.520000457763672,40.128298086921134,Profit,69,4.9768842406415335,61.983888569343414,74898804
MOL,2024-02-23,99.1500015258789,2024-10-22,99.45999908447266,0.30999755859375,0.31265512236309245,Profit,242,4.505618361879726,71.93878265978394,39273061
MRPL,2023-03-10,57.94145965576172,2023-07-05,87.42908477783203,29.487625122070312,50.89209919332443,Profit,117,4.639001322410315,49.3844029815622,32224975
MOTHERSON,2021-02-12,78.64342498779297,2021-03-25,78.1451644897461,-0.498260498046875,-0.6335691739318472,Loss,41,4.780854900277924,78.28694582136598,657917822
MPHASIS,2020-09-18,1288.132080078125,2021-05-26,1764.3201904296875,476.1881103515625,36.967335703857465,Profit,250,3.26915776770675,89.85965313862329,4871196
MOTILALOFS,2021-07-09,963.2547607421875,2022-10-28,671.0991821289062,-292.15557861328125,-30.330042530822844,Loss,476,5.366211190562423,78.3679272404472,11665560
MOIL,2022-12-02,162.00999450683594,2023-08-28,221.66357421875,59.65357971191406,36.82092570492435,Profit,269,7.746267247769366,56.06899981282962,3979832
MRO-TEK,2024-08-23,98.7300033569336,2024-10-14,99.37999725341797,0.649993896484375,0.658354982663667,Profit,52,7.216152617525492,47.87183297401919,591852
MTARTECH,2024-05-24,2148.449951171875,2025-01-28,1491.1500244140625,-657.2999267578125,-30.594146556650635,Loss,249,3.4537036047778797,57.37942093208046,3017091
MOLDTKPAC,2021-01-22,333.12652587890625,2021-05-03,461.5550842285156,128.42855834960938,38.552486329561766,Profit,101,3.9853431851047234,76.60172899478759,989392
MSTCLTD,2023-04-28,291.23077392578125,2023-07-18,401.6511535644531,110.42037963867188,37.915079560517874,Profit,81,3.0614765593525455,50.172027743509915,2401312
MRPL,2020-06-05,31.309062957763672,2020-08-31,31.40751838684082,0.09845542907714844,0.31446303330753267,Profit,87,3.440896195038398,41.55313304034129,8087725
MOTOGENFIN,2024-07-05,43.310001373291016,2024-12-27,30.020000457763672,-13.290000915527344,-30.685755008364413,Loss,175,5.799811849222809,69.5333981486792,813789
MTNL,2024-07-19,69.31999969482422,2024-07-26,97.08000183105469,27.76000213623047,40.046165981595024,Profit,7,12.151921742053197,82.45579369435698,452114695
MSPL,2024-08-02,35.189998626708984,2024-09-16,49.38999938964844,14.200000762939453,40.352376576001745,Profit,45,5.587037843590707,65.85266526183739,17890604
MTNL,2021-03-12,23.899999618530273,2021-04-12,15.899999618530273,-8.0,-33.47280388154231,Loss,31,8.511944054143346,87.87878867490971,172155141
MUKANDLTD,2023-07-28,155.34666442871094,2023-10-23,155.79135131835938,0.4446868896484375,0.28625454642607906,Profit,87,7.856313853800165,69.54736825685478,6310207
MTARTECH,2022-12-02,1737.800048828125,2023-08-31,2462.5,724.699951171875,41.702148164892286,Profit,272,4.0780297927801055,59.808742870556486,1554042
NAGAFERT,2021-05-21,10.5,2021-07-05,14.699999809265137,4.199999809265137,39.9999981834775,Profit,45,6.0511986068014085,79.00552425056743,9235775
MUTHOOTCAP,2023-02-10,305.1499938964844,2023-07-14,418.29998779296875,113.14999389648438,37.080123270416344,Profit,154,3.3950195422356177,46.57876535330376,628748
NAGAFERT,2024-06-14,13.069999694824219,2024-11-21,9.130000114440918,-3.939999580383301,-30.1453685721474,Loss,160,7.232042170141444,56.89654978444103,30668192
MRPL,2021-04-30,42.582298278808594,2021-08-04,42.63152313232422,0.049224853515625,0.11559933471256834,Profit,96,5.14689231832467,60.574952161309554,35732402
NAHARINDUS,2023-09-08,141.39999389648438,2024-10-07,136.22999572753906,-5.1699981689453125,-3.656293063725413,Loss,395,5.842097295115059,70.53197450751411,1659327
MUTHOOTFIN,2021-02-12,1227.7337646484375,2022-03-28,1227.4779052734375,-0.255859375,-0.020839972180231037,Loss,409,3.0178130727632113,54.38964811927303,23423406
NATHBIOGEN,2024-07-05,252.8647003173828,2024-11-14,176.3000030517578,-76.564697265625,-30.278918793143095,Loss,132,9.11428820568728,77.44972579125941,3675718
NAGREEKEXP,2021-08-06,27.63279151916504,2021-08-20,18.641822814941406,-8.990968704223633,-32.537316028993466,Loss,14,5.014914129064764,87.6004599920563,1557690
NAVA,2023-06-09,142.3680419921875,2023-08-03,192.2238311767578,49.85578918457031,35.0189470101065,Profit,55,6.8629029321432995,62.781668511284764,30971510
MUTHOOTFIN,2021-11-12,1607.2576904296875,2022-05-11,1113.982666015625,-493.2750244140625,-30.690475295357857,Loss,180,3.243872802097122,61.463220493978305,13113538
NAHARSPING,2023-11-24,314.6832275390625,2024-08-13,315.03216552734375,0.34893798828125,0.11088547394473292,Profit,263,6.994260572714664,66.050111803946,1974390
NAVKARCORP,2022-04-22,56.95000076293945,2022-05-06,55.79999923706055,-1.1500015258789062,-2.019317841040802,Loss,14,12.266374918894613,64.3023234254417,39571303
NATIONALUM,2023-12-15,106.39295196533203,2024-02-02,147.0471649169922,40.654212951660156,38.21137791618685,Profit,49,4.455925726582069,62.55244915342576,200575063
MUKANDLTD,2020-09-18,47.117862701416016,2021-01-05,66.14622497558594,19.028362274169922,40.38460401897235,Profit,109,9.867954469052618,86.94639560633495,1819960
NATHBIOGEN,2020-12-04,285.154541015625,2021-05-11,401.7671203613281,116.61257934570312,40.89451948770242,Profit,158,6.1852129961188105,44.24214589797244,878626
NAVKARCORP,2023-12-01,94.3499984741211,2024-03-11,93.5999984741211,-0.75,-0.7949125724741934,Loss,101,8.221818672142236,80.8604014401135,50843010
NAM-INDIA,2023-10-13,378.2236328125,2024-02-27,514.3671875,136.1435546875,35.995517698121105,Profit,137,4.39681519393791,85.11398993370105,16089504
MSTCLTD,2021-01-15,224.562744140625,2021-02-08,316.10784912109375,91.54510498046875,40.76593618892619,Profit,24,5.002614362828022,79.93846137300399,15218479
NCC,2022-01-14,72.71863555908203,2022-06-20,49.648948669433594,-23.069686889648438,-31.724587118944093,Loss,157,3.8713983224503536,43.82647626046298,53820806
NECLIFE,2022-01-07,33.0,2022-06-16,22.799999237060547,-10.200000762939453,-30.909093221028648,Loss,160,3.1543982669257544,57.173448237132035,10176154
NECLIFE,2023-11-10,25.600000381469727,2024-01-02,34.599998474121094,8.999998092651367,35.15624202555057,Profit,53,4.507122210451454,52.52225569671693,4660133
NELCAST,2021-05-07,72.22840118408203,2021-11-29,70.851806640625,-1.3765945434570312,-1.9058909250235678,Loss,206,6.988182567058552,58.0029242770822,3215144
NBCC,2022-01-07,32.49942398071289,2022-02-24,22.28070068359375,-10.21872329711914,-31.4427828111155,Loss,48,4.353420424465658,53.16846656382929,149946699
NCLIND,2020-08-07,83.86100006103516,2020-10-20,117.3132095336914,33.45220947265625,39.89006743099806,Profit,74,3.317094126304627,68.92010670696953,4923774
NATHBIOGEN,2022-03-25,226.10118103027344,2022-06-17,158.0917510986328,-68.00942993164062,-30.079201542310663,Loss,84,4.647138151080276,41.87662467574953,762710
NEULANDLAB,2023-11-10,5361.87060546875,2024-02-21,7258.6884765625,1896.81787109375,35.37604710488766,Profit,103,7.0887960345624075,72.70911344423948,795383
NEWGEN,2024-05-03,1018.3521728515625,2024-09-27,1414.75,396.3978271484375,38.92541673853898,Profit,147,7.309107177053214,62.77654819595512,5260831
NEWGEN,2023-01-20,205.3346405029297,2023-05-02,279.743408203125,74.40876770019531,36.23780552465217,Profit,102,5.683537191353223,68.15416347739708,5175590
NEOGEN,2021-12-03,1755.127197265625,2022-12-15,1223.4447021484375,-531.6824951171875,-30.29310331157278,Loss,377,3.0777667684443695,90.803470296406,1701173
NHPC,2024-02-02,98.6221694946289,2024-08-05,97.80723571777344,-0.8149337768554688,-0.8263190528371545,Loss,185,4.665389159230341,93.47823952725602,1284631520
NEWGEN,2023-07-21,414.09002685546875,2023-09-01,410.9022521972656,-3.187774658203125,-0.7698264752741268,Loss,42,13.450455686702881,86.39863228884926,29166134
NESCO,2023-07-28,681.7644653320312,2024-06-12,932.0494384765625,250.28497314453125,36.71135500185363,Profit,320,3.5248751704426904,83.26942641913672,1210683
NIACL,2023-11-24,207.3719482421875,2023-12-29,208.71144104003906,1.3394927978515625,0.6459373165975002,Profit,35,9.000753892820041,83.34460928096863,61336800
NBCC,2022-11-18,24.90475845336914,2023-08-30,33.69853591918945,8.793777465820312,35.309627605043815,Profit,285,6.936433611113822,63.07031999136595,141576084
NIDAN,2022-09-02,54.900001525878906,2022-09-27,54.650001525878906,-0.25,-0.45537339353652895,Loss,25,7.433497536945812,69.42482221433193,503000
NH,2023-11-17,1221.9857177734375,2024-03-06,1200.8533935546875,-21.13232421875,-1.7293429793316162,Loss,110,3.943335615567887,71.93784961383244,3925076
NELCO,2022-01-14,851.842041015625,2022-03-07,583.1859741210938,-268.65606689453125,-31.538249341887482,Loss,52,4.262721616054603,48.81601488613946,793993
NH,2023-02-24,744.025390625,2023-06-15,1028.0869140625,284.0615234375,38.179009347904255,Profit,111,3.2510104080624425,49.31509640001925,1655013
NHPC,2020-06-26,17.05898094177246,2021-05-11,23.137653350830078,6.078672409057617,35.633268070384695,Profit,319,3.3955265567557595,48.039218375105534,61425059
NILASPACES,2022-09-02,3.950000047683716,2023-02-24,2.75,-1.2000000476837158,-30.37974767588667,Loss,175,3.5217254337043076,62.22221986747107,3929489
NITCO,2024-10-18,121.30000305175781,2025-01-10,121.52999877929688,0.2299957275390625,0.18960900391808977,Profit,84,7.591050067682226,82.7919534346722,16509542
NEULANDLAB,2024-08-02,11077.75,2024-10-15,15644.0,4566.25,41.220013089300636,Profit,74,4.347013188925715,78.2424388893739,689679
NIACL,2022-11-04,92.66439819335938,2022-12-19,131.00155639648438,38.337158203125,41.372046816867325,Profit,45,3.0804447921966003,64.042609967667,3106262
NIITLTD,2021-11-12,356.54779052734375,2022-01-04,483.8018493652344,127.25405883789062,35.69060367747012,Profit,53,3.2456159938516635,57.90345782016562,12436976
NIACL,2020-11-14,111.20501708984375,2021-02-18,160.03384399414062,48.828826904296875,43.908834495162694,Profit,96,5.437776489973747,48.234007238744645,2596067
NIACL,2020-12-11,128.6020965576172,2021-02-19,182.93760681152344,54.33551025390625,42.250874370125445,Profit,70,3.9206464729216086,65.50887176394369,7631622
OFSS,2020-10-16,2664.203857421875,2021-07-28,3766.29150390625,1102.087646484375,41.366490909252526,Profit,285,3.5184029546048348,72.85485611981497,1324192
NITCO,2024-03-01,67.0,2024-06-05,65.05000305175781,-1.9499969482421875,-2.9104432063316255,Loss,96,5.150904995935212,94.84777348095764,1977890
NILAINFRA,2020-06-12,5.349999904632568,2021-01-07,7.900000095367432,2.5500001907348633,47.66355581664248,Profit,209,8.096356867708053,64.07766779042831,7303791
OIL,2023-10-13,202.5949249267578,2024-01-30,278.9795837402344,76.38465881347656,37.70314524961134,Profit,109,3.3119984117269867,81.52942837169283,46460101
NTPC,2020-08-21,83.18396759033203,2021-09-28,116.03447723388672,32.85050964355469,39.491395511859075,Profit,403,5.717113872122383,67.3683973172024,409176787
OFSS,2024-06-14,9510.7001953125,2024-12-30,12945.4501953125,3434.75,36.11458598697992,Profit,199,4.698633546084412,65.36148177980746,4087588
ONEPOINT,2022-10-07,13.600000381469727,2022-11-28,18.75,5.149999618530273,37.86764319174027,Profit,52,3.203066489529369,65.87677733686792,9678903
OMINFRAL,2024-12-06,178.13999938964844,2025-02-10,124.44999694824219,-53.69000244140625,-30.139217820456633,Loss,66,3.4103401165181,46.224475150965134,3269613
OMAXE,2023-09-29,75.69999694824219,2023-10-26,75.05000305175781,-0.649993896484375,-0.8586445478046545,Loss,27,4.04699274182153,77.32301193038413,26435279
NLCINDIA,2021-10-01,56.065311431884766,2021-11-29,53.61188507080078,-2.4534263610839844,-4.376014862710109,Loss,59,3.3744790465125445,51.21964530863189,36646487
NITINSPIN,2023-11-24,350.9386901855469,2024-12-09,477.25,126.31130981445312,35.99241501348007,Profit,381,8.718688902028909,75.279073009862,6013473
OMAXE,2020-06-05,190.14999389648438,2020-06-29,176.39999389648438,-13.75,-7.231133547911317,Loss,24,6.392570814726129,76.6693460595493,6980340
ORIENTHOT,2024-08-30,162.58999633789062,2025-01-22,156.89999389648438,-5.69000244140625,-3.4996018018116137,Loss,145,3.624643769196876,62.00003821020096,6508388
OIL,2023-02-17,157.9897003173828,2023-12-04,213.37937927246094,55.389678955078125,35.059044256560234,Profit,290,6.7403948236509175,72.3457837702858,55461010
OIL,2022-06-10,173.24215698242188,2022-07-04,116.37003326416016,-56.87212371826172,-32.82810876340698,Loss,24,11.074201293234955,63.92579694082899,140071330
ONWARDTEC,2024-07-12,455.54998779296875,2024-11-13,313.54998779296875,-142.0,-31.171112678096247,Loss,124,3.361235742322789,44.91049648233353,1213126
ORIENTHOT,2021-05-21,29.922943115234375,2021-06-04,41.069732666015625,11.14678955078125,37.25164836845942,Profit,14,5.959951047512398,66.33663253111939,2636287
ORIENTPPR,2021-05-07,26.479534149169922,2021-08-23,25.647207260131836,-0.8323268890380859,-3.1432837313120854,Loss,108,3.345627799926083,71.77914448367369,14562329
NOCIL,2023-09-08,246.10162353515625,2024-03-11,244.4183807373047,-1.6832427978515625,-0.6839624922714505,Loss,185,3.829836222796701,63.008738656652426,17892751
ONWARDTEC,2023-05-12,405.78131103515625,2023-07-12,562.3943481445312,156.613037109375,38.59542883082811,Profit,61,10.48202037074021,73.57425506889759,962232
OSIAHYPER,2023-10-20,57.0,2024-02-12,77.80000305175781,20.800003051757812,36.49123342413652,Profit,115,7.396709269745644,89.44000244140625,5860610
ORIENTPPR,2024-04-26,49.714656829833984,2024-08-05,49.63999938964844,-0.07465744018554688,-0.15017189083913474,Loss,101,3.6582432691960056,43.87292364313451,18162598
OSWALGREEN,2023-08-18,28.399999618530273,2024-01-29,45.150001525878906,16.750001907348633,58.978880747659176,Profit,164,3.7671637370250637,73.7903217743388,3713832
ONMOBILE,2020-11-27,57.840736389160156,2021-02-16,92.46714782714844,34.62641143798828,59.86509439474834,Profit,81,4.305344613800394,70.79719468441392,4710578
OPTIEMUS,2020-10-23,107.69274139404297,2021-02-23,147.382080078125,39.68933868408203,36.854237500427715,Profit,123,3.1935221421675264,86.1594489395104,834107
OSIAHYPER,2023-09-01,49.0,2023-12-14,49.29999923706055,0.2999992370605469,0.6122433409398997,Profit,104,13.40366175300404,68.47457885742188,5676625
